"GeneSymbol","Guide","Type","BaseMeanA","BaseMeanB","FoldChange","pvalue","padj"
"ADCK5","ADCK5-8","x",8,8,0.974,0.919044504361191,1
"ADK","ADK-1","x",4,6,1.256,0.383677451690652,1
"ADK","ADK-2","x",12,7,0.697,0.155017182256868,1
"ADK","ADK-3","x",8,10,1.109,0.687397247221491,1
"ADK","ADK-4","x",7,9,1.122,0.657450480656758,1
"ADK","ADK-5","x",12,11,0.947,0.825598959673837,1
"ADK","ADK-6","x",7,6,0.971,0.910091774151706,1
"ADK","ADK-7","x",3,6,1.409,0.189238960283322,1
"ADK","ADK-8","x",6,9,1.241,0.40675624781256,1
"ADPGK","ADPGK-1","x",11,9,0.864,0.560420021643458,1
"ADPGK","ADPGK-2","x",10,8,0.825,0.450607241088043,1
"ADPGK","ADPGK-3","x",8,6,0.89,0.652288292047423,1
"ADPGK","ADPGK-4","x",4,3,0.856,0.538231132210772,1
"ADPGK","ADPGK-5","x",7,11,1.324,0.274106747229133,1
"ADPGK","ADPGK-6","x",10,10,1.029,0.908670808803219,1
"ADPGK","ADPGK-7","x",2,2,0.993,0.977070366049873,1
"ADPGK","ADPGK-8","x",12,10,0.928,0.765556211602109,1
"ADRBK1","ADRBK1-1","x",3,2,0.901,0.658513036803199,1
"ADRBK1","ADRBK1-2","x",8,6,0.888,0.647358084118873,1
"ADRBK1","ADRBK1-3","x",5,6,1.1,0.717082379355802,1
"ADRBK1","ADRBK1-4","x",6,7,1.049,0.855453936999292,1
"ADRBK1","ADRBK1-5","x",5,6,1.121,0.663349611391088,1
"ADRBK1","ADRBK1-6","x",5,6,1.072,0.78986865872434,1
"ADRBK1","ADRBK1-7","x",4,10,1.574,0.0831133945975582,1
"ADRBK1","ADRBK1-8","x",6,6,0.951,0.848962200872489,1
"ADRBK2","ADRBK2-1","x",7,5,0.849,0.5312136648871,1
"ADRBK2","ADRBK2-2","x",15,17,1.092,0.705937519730642,1
"ADRBK2","ADRBK2-3","x",14,10,0.782,0.323283785031381,1
"ADRBK2","ADRBK2-4","x",7,8,1.088,0.744068421983048,1
"ADRBK2","ADRBK2-5","x",2,4,1.322,0.277601498603778,1
"ADRBK2","ADRBK2-6","x",7,9,1.103,0.703691780807934,1
"ADRBK2","ADRBK2-7","x",4,5,1.149,0.594970963859315,1
"ADRBK2","ADRBK2-8","x",8,8,1.004,0.988559050086178,1
"AGK","AGK-1","x",4,5,1.094,0.732095101650794,1
"AGK","AGK-2","x",4,3,0.92,0.74444492611136,1
"AGK","AGK-3","x",6,12,1.544,0.0917356727134574,1
"AGK","AGK-4","x",11,3,0.528,0.0144937844785352,1
"AGK","AGK-5","x",5,3,0.786,0.356494458408812,1
"AGK","AGK-6","x",8,13,1.379,0.201365334795222,1
"AGK","AGK-7","x",0,2,1.114,0.468400698483548,1
"AGK","AGK-8","x",4,3,0.908,0.713037862319587,1
"AK1","AK1-1","x",11,9,0.916,0.729564605381767,1
"AK1","AK1-2","x",7,8,1.072,0.785246507647137,1
"AK1","AK1-3","x",1,6,1.639,0.0549506587616178,1
"AK1","AK1-4","x",8,8,0.971,0.9096185215611,1
"AK1","AK1-5","x",11,12,1.093,0.731061979018047,1
"AK1","AK1-6","x",4,4,1.037,0.890712507302556,1
"AK1","AK1-7","x",10,8,0.884,0.632429528312249,1
"AK1","AK1-8","x",8,7,0.973,0.915258879247733,1
"AK2","AK2-1","x",3,3,1.002,0.994152605260689,1
"AK2","AK2-2","x",7,9,1.177,0.524212459599134,1
"AK2","AK2-3","x",3,5,1.181,0.520507622576688,1
"AK2","AK2-4","x",10,7,0.814,0.427591278080208,1
"AK2","AK2-5","x",6,10,1.41,0.183639436189789,1
"AK2","AK2-6","x",7,9,1.156,0.575385386222342,1
"AK2","AK2-7","x",8,6,0.888,0.645633432036968,1
"AK2","AK2-8","x",6,4,0.796,0.383781985208512,1
"AK3","AK3-1","x",6,3,0.732,0.234650300490024,1
"AK3","AK3-2","x",8,9,1.083,0.757701510806527,1
"AK3","AK3-3","x",3,4,1.197,0.48259883079704,1
"AK3","AK3-4","x",10,10,0.985,0.953718604433931,1
"AK3","AK3-5","x",6,7,1.136,0.623798755988191,1
"AK3","AK3-6","x",3,7,1.409,0.18981565205904,1
"AK3","AK3-7","x",10,8,0.903,0.688431213611623,1
"AK3","AK3-8","x",8,7,0.965,0.890331429186069,1
"AK4","AK4-1","x",8,7,0.886,0.637909636726601,1
"AK4","AK4-2","x",5,7,1.136,0.625037014313825,1
"AK4","AK4-3","x",2,3,1.211,0.446037478501188,1
"AK4","AK4-4","x",5,6,1.107,0.699187776337646,1
"AK4","AK4-5","x",3,4,1.273,0.342458331441401,1
"AK4","AK4-6","x",5,5,1.028,0.915201633414394,1
"AK4","AK4-7","x",3,3,1.08,0.759907935062213,1
"AK4","AK4-8","x",3,6,1.341,0.262372110951827,1
"AK5","AK5-1","x",3,6,1.29,0.330867936833033,1
"AK5","AK5-2","x",4,6,1.173,0.540238494446021,1
"AK5","AK5-3","x",13,19,1.299,0.277885504404576,1
"AK5","AK5-4","x",12,5,0.626,0.0693078259046791,1
"AK5","AK5-5","x",9,5,0.73,0.225915575337156,1
"AK5","AK5-6","x",6,8,1.111,0.684229135263549,1
"AK5","AK5-7","x",7,5,0.876,0.610385263796612,1
"AK5","AK5-8","x",5,7,1.219,0.448714516772924,1
"AK7","AK7-1","x",8,6,0.846,0.519781731523923,1
"AK7","AK7-2","x",11,10,0.94,0.807038634990399,1
"AK7","AK7-3","x",9,8,0.939,0.804284536793412,1
"AK7","AK7-4","x",8,11,1.183,0.508688334702143,1
"AK7","AK7-5","x",8,5,0.808,0.413995686958533,1
"AK7","AK7-6","x",11,8,0.846,0.508489984362687,1
"AK7","AK7-7","x",9,5,0.689,0.150750767630225,1
"AK7","AK7-8","x",7,6,0.906,0.704563076255956,1
"AK8","AK8-1","x",15,12,0.875,0.582733082955619,1
"AK8","AK8-2","x",13,7,0.641,0.0788977894864966,1
"AK8","AK8-3","x",7,5,0.801,0.394102947317721,1
"AK8","AK8-4","x",5,7,1.196,0.493352088637816,1
"AK8","AK8-5","x",7,9,1.115,0.677410263611477,1
"AK8","AK8-6","x",6,5,0.838,0.500027821205839,1
"AK8","AK8-7","x",4,7,1.345,0.257864438214691,1
"AK8","AK8-8","x",5,8,1.268,0.363307077282917,1
"AK9","AK9-1","x",8,9,1.051,0.844767362772294,1
"AK9","AK9-2","x",4,5,1.144,0.60668901121708,1
"AK9","AK9-3","x",13,8,0.738,0.229812412429885,1
"AK9","AK9-4","x",2,4,1.398,0.183305716098714,1
"AK9","AK9-5","x",7,7,1.02,0.938196662115228,1
"AK9","AK9-6","x",1,1,1.085,0.648466651259908,1
"AK9","AK9-7","x",6,5,0.969,0.90526720907528,1
"AK9","AK9-8","x",5,8,1.25,0.39265313617205,1
"AKT1","AKT1-1","x",6,5,0.885,0.641081036138287,1
"AKT1","AKT1-2","x",10,7,0.837,0.494585432275862,1
"AKT1","AKT1-3","x",11,9,0.86,0.54988311032517,1
"AKT1","AKT1-4","x",6,9,1.177,0.527835908413222,1
"AKT1","AKT1-5","x",2,6,1.474,0.138042464468978,1
"AKT1","AKT1-6","x",11,7,0.73,0.222924895407676,1
"AKT1","AKT1-7","x",6,4,0.823,0.456790949414701,1
"AKT1","AKT1-8","x",3,6,1.444,0.160707241853594,1
"AKT2","AKT2-1","x",6,3,0.707,0.185422833010353,1
"AKT2","AKT2-2","x",7,8,1.168,0.548319560850876,1
"AKT2","AKT2-3","x",13,13,1.037,0.879495200836007,1
"AKT2","AKT2-4","x",0,0,1,1,1
"AKT2","AKT2-5","x",7,9,1.163,0.55610573796484,1
"AKT2","AKT2-6","x",9,8,0.923,0.757048548377825,1
"AKT2","AKT2-7","x",9,9,0.973,0.915240710193718,1
"AKT2","AKT2-8","x",4,4,0.895,0.671492644169919,1
"AKT3","AKT3-1","x",8,11,1.271,0.348593505802101,1
"AKT3","AKT3-2","x",14,16,1.09,0.715357482106811,1
"AKT3","AKT3-3","x",8,4,0.707,0.183324526357235,1
"AKT3","AKT3-4","x",10,13,1.156,0.553220196142502,1
"AKT3","AKT3-5","x",6,6,0.912,0.725573422911602,1
"AKT3","AKT3-6","x",9,10,1.07,0.789110001813856,1
"AKT3","AKT3-7","x",10,9,0.969,0.900355345290447,1
"AKT3","AKT3-8","x",4,6,1.143,0.609862021614692,1
"ALDH18A1","ALDH18A1-1","x",9,6,0.803,0.398992172507408,1
"ALDH18A1","ALDH18A1-2","x",4,4,0.982,0.944658478022687,1
"ALDH18A1","ALDH18A1-3","x",4,5,1.152,0.587199102456882,1
"ALDH18A1","ALDH18A1-4","x",3,2,0.863,0.555021830949635,1
"ALDH18A1","ALDH18A1-5","x",11,4,0.592,0.0418947843835843,1
"ALDH18A1","ALDH18A1-6","x",5,6,1.113,0.683844195699543,1
"ALDH18A1","ALDH18A1-7","x",5,4,0.919,0.746337651647408,1
"ALDH18A1","ALDH18A1-8","x",4,6,1.122,0.660557934165533,1
"ALK","ALK-1","x",4,5,1.186,0.51521806214633,1
"ALK","ALK-2","x",8,10,1.119,0.659127173542011,1
"ALK","ALK-3","x",4,8,1.488,0.129065782006778,1
"ALK","ALK-4","x",5,5,1.017,0.948653295542388,1
"ALK","ALK-5","x",6,5,0.876,0.612267132716725,1
"ALK","ALK-6","x",13,11,0.87,0.57079115967774,1
"ALK","ALK-7","x",3,8,1.418,0.18305548632471,1
"ALK","ALK-8","x",5,5,1.059,0.827882700637218,1
"ALPK1","ALPK1-1","x",10,8,0.837,0.483480823064077,1
"ALPK1","ALPK1-2","x",5,6,1.102,0.7100924656236,1
"ALPK1","ALPK1-3","x",14,13,0.947,0.821377405750019,1
"ALPK1","ALPK1-4","x",4,8,1.42,0.180211025393459,1
"ALPK1","ALPK1-5","x",6,5,0.912,0.723709234678875,1
"ALPK1","ALPK1-6","x",3,2,0.845,0.50222493777372,1
"ALPK1","ALPK1-7","x",5,6,1.084,0.756818481171391,1
"ALPK1","ALPK1-8","x",5,4,0.869,0.591932068378326,1
"ALPK2","ALPK2-1","x",0,0,1,NA,NA
"ALPK2","ALPK2-2","x",5,7,1.208,0.470009746928426,1
"ALPK2","ALPK2-3","x",7,8,1.075,0.779880026909484,1
"ALPK2","ALPK2-4","x",8,9,1.09,0.740358489520053,1
"ALPK2","ALPK2-5","x",7,8,1.053,0.840981624865151,1
"ALPK2","ALPK2-6","x",10,11,1.091,0.730926392045799,1
"ALPK2","ALPK2-7","x",7,6,0.947,0.833969309891825,1
"ALPK2","ALPK2-8","x",6,7,1.068,0.799934078499705,1
"ALPK3","ALPK3-1","x",8,13,1.312,0.292317739348048,1
"ALPK3","ALPK3-2","x",6,11,1.369,0.219699291150242,1
"ALPK3","ALPK3-3","x",7,7,1.031,0.906743912089124,1
"ALPK3","ALPK3-4","x",6,6,1.028,0.916992878233953,1
"ALPK3","ALPK3-5","x",9,9,0.973,0.914465744602065,1
"ALPK3","ALPK3-6","x",6,5,0.965,0.891968725239666,1
"ALPK3","ALPK3-7","x",4,5,1.179,0.526677733782039,1
"ALPK3","ALPK3-8","x",3,2,0.903,0.618165488392332,1
"AMHR2","AMHR2-1","x",8,6,0.9,0.686247307393053,1
"AMHR2","AMHR2-2","x",6,1,0.614,0.0508277183325378,1
"AMHR2","AMHR2-3","x",5,6,1.173,0.540652641293359,1
"AMHR2","AMHR2-4","x",7,6,0.954,0.857246617736315,1
"AMHR2","AMHR2-5","x",6,6,1.019,0.942821800987198,1
"AMHR2","AMHR2-6","x",4,6,1.144,0.607449058769493,1
"AMHR2","AMHR2-7","x",7,7,1.015,0.953578910357908,1
"AMHR2","AMHR2-8","x",6,2,0.704,0.178923285457632,1
"ANKK1","ANKK1-1","x",15,12,0.813,0.405242993835075,1
"ANKK1","ANKK1-2","x",3,5,1.213,0.461118618528116,1
"ANKK1","ANKK1-3","x",5,8,1.192,0.502194881712104,1
"ANKK1","ANKK1-4","x",11,10,0.978,0.929510765416544,1
"ANKK1","ANKK1-5","x",8,6,0.834,0.487191903018865,1
"ANKK1","ANKK1-6","x",8,6,0.896,0.674497852827354,1
"ANKK1","ANKK1-7","x",4,9,1.576,0.0813300985429632,1
"ANKK1","ANKK1-8","x",7,9,1.186,0.51045893122734,1
"ARAF","ARAF-1","x",6,7,1.073,0.787015010894557,1
"ARAF","ARAF-2","x",4,5,1.112,0.68400325193213,1
"ARAF","ARAF-3","x",6,12,1.487,0.124622172496857,1
"ARAF","ARAF-4","x",10,6,0.73,0.224781676918082,1
"ARAF","ARAF-5","x",10,5,0.685,0.143837860031516,1
"ARAF","ARAF-6","x",2,5,1.438,0.165350755257523,1
"ARAF","ARAF-7","x",4,9,1.47,0.140110929563892,1
"ARAF","ARAF-8","x",10,6,0.861,0.552109159686543,1
"ARSG","ARSG-1","x",13,12,0.946,0.819628344401879,1
"ARSG","ARSG-2","x",14,11,0.841,0.47848501785626,1
"ARSG","ARSG-3","x",6,4,0.86,0.566065736810768,1
"ARSG","ARSG-4","x",9,5,0.724,0.212195350229618,1
"ARSG","ARSG-5","x",4,4,0.948,0.837740316166784,1
"ARSG","ARSG-6","x",4,4,0.992,0.976069438343302,1
"ARSG","ARSG-7","x",7,4,0.741,0.251811226315819,1
"ARSG","ARSG-8","x",4,7,1.372,0.227196993121042,1
"ATM","ATM-1","x",10,7,0.817,0.435878726088725,1
"ATM","ATM-2","x",9,5,0.742,0.250650164868528,1
"ATM","ATM-3","x",8,7,0.895,0.669460849301121,1
"ATM","ATM-4","x",3,5,1.333,0.27205448255958,1
"ATM","ATM-5","x",10,5,0.702,0.168638067521934,1
"ATM","ATM-6","x",4,7,1.296,0.32148492707524,1
"ATM","ATM-7","x",5,5,1.007,0.977618700991679,1
"ATM","ATM-8","x",11,10,0.901,0.678339415808189,1
"ATMIN","ATMIN-1","x",8,9,1.061,0.816477970961193,1
"ATMIN","ATMIN-2","x",5,6,1.029,0.91414451437715,1
"ATMIN","ATMIN-3","x",12,10,0.947,0.828229404369196,1
"ATMIN","ATMIN-4","x",3,4,1.082,0.762369846525503,1
"ATMIN","ATMIN-5","x",5,9,1.388,0.207862825525612,1
"ATMIN","ATMIN-6","x",5,7,1.196,0.491395712183115,1
"ATMIN","ATMIN-7","x",6,9,1.184,0.515352076859142,1
"ATMIN","ATMIN-8","x",4,6,1.181,0.525101997514494,1
"AURKA","AURKA-1","x",3,4,1.011,0.966787976164578,1
"AURKA","AURKA-2","x",2,0,0.898,0.367446225861892,1
"AURKA","AURKA-3","x",1,1,0.958,0.680841237613451,1
"AURKA","AURKA-4","x",3,4,1.093,0.728605884336444,1
"AURKA","AURKA-5","x",2,0,0.895,0.447266937949503,1
"AURKA","AURKA-6","x",0,0,1.024,0.803955947886894,1
"AURKA","AURKA-7","x",5,6,0.996,0.987925273318551,1
"AURKA","AURKA-8","x",3,5,1.302,0.31317726421447,1
"AURKC","AURKC-1","x",11,7,0.786,0.342855831395426,1
"AURKC","AURKC-2","x",5,9,1.456,0.145074661105222,1
"AURKC","AURKC-3","x",9,12,1.169,0.533180767373953,1
"AURKC","AURKC-4","x",5,7,1.267,0.364234965945166,1
"AURKC","AURKC-5","x",8,9,1.044,0.865470632434045,1
"AURKC","AURKC-6","x",7,6,0.947,0.834928734491085,1
"AURKC","AURKC-7","x",6,10,1.332,0.269222576759195,1
"AURKC","AURKC-8","x",4,5,1.216,0.453241963502009,1
"AXL","AXL-1","x",8,6,0.797,0.381529386673073,1
"AXL","AXL-2","x",7,7,1.024,0.927329138951478,1
"AXL","AXL-3","x",7,6,0.94,0.813761300319072,1
"AXL","AXL-4","x",12,6,0.691,0.148547445861523,1
"AXL","AXL-5","x",5,7,1.217,0.450154152693018,1
"AXL","AXL-6","x",8,6,0.898,0.68101291814559,1
"AXL","AXL-7","x",4,3,0.92,0.748848342577452,1
"AXL","AXL-8","x",7,8,1.099,0.715686041499401,1
"BAZ1B","BAZ1B-1","x",9,8,0.96,0.873006403425276,1
"BAZ1B","BAZ1B-2","x",4,3,0.904,0.695927373381349,1
"BAZ1B","BAZ1B-3","x",13,7,0.689,0.14147254238955,1
"BAZ1B","BAZ1B-4","x",14,9,0.744,0.236548089595804,1
"BAZ1B","BAZ1B-5","x",9,8,0.97,0.905129900349296,1
"BAZ1B","BAZ1B-6","x",6,4,0.782,0.34844826312122,1
"BAZ1B","BAZ1B-7","x",3,5,1.186,0.509753650609583,1
"BAZ1B","BAZ1B-8","x",8,5,0.778,0.33675960490367,1
"BCKDK","BCKDK-1","x",7,7,1.002,0.994063878183162,1
"BCKDK","BCKDK-2","x",9,6,0.782,0.345248891061136,1
"BCKDK","BCKDK-3","x",9,12,1.224,0.420620779996971,1
"BCKDK","BCKDK-4","x",4,3,0.827,0.454286160429529,1
"BCKDK","BCKDK-5","x",3,3,1.055,0.835299589326086,1
"BCKDK","BCKDK-6","x",4,5,1.174,0.541434637536146,1
"BCKDK","BCKDK-7","x",6,5,0.879,0.621074285476657,1
"BCKDK","BCKDK-8","x",6,7,1.067,0.802506395291333,1
"BCR","BCR-1","x",12,10,0.882,0.607085360999756,1
"BCR","BCR-2","x",5,7,1.199,0.487036952814636,1
"BCR","BCR-3","x",6,4,0.801,0.397233318382664,1
"BCR","BCR-4","x",3,4,1.043,0.871105349215839,1
"BCR","BCR-5","x",9,5,0.752,0.276075653170091,1
"BCR","BCR-6","x",9,6,0.787,0.35521592414776,1
"BCR","BCR-7","x",3,6,1.472,0.137930598935231,1
"BCR","BCR-8","x",4,8,1.446,0.159020597570695,1
"BLK","BLK-1","x",3,7,1.494,0.125309366452723,1
"BLK","BLK-2","x",9,10,1.036,0.890182339387285,1
"BLK","BLK-3","x",6,8,1.147,0.598668853246163,1
"BLK","BLK-4","x",2,5,1.472,0.135694795595934,1
"BLK","BLK-5","x",7,6,0.954,0.855435998244147,1
"BLK","BLK-6","x",5,4,0.948,0.83854019883669,1
"BLK","BLK-7","x",9,7,0.873,0.595880235211306,1
"BLK","BLK-8","x",6,4,0.796,0.38372686242841,1
"BMP2K","BMP2K-1","x",15,7,0.625,0.0627819686851749,1
"BMP2K","BMP2K-2","x",7,11,1.245,0.39242310154783,1
"BMP2K","BMP2K-3","x",11,9,0.911,0.711738065291652,1
"BMP2K","BMP2K-4","x",4,6,1.197,0.493068904275283,1
"BMP2K","BMP2K-5","x",8,7,0.962,0.880353025309628,1
"BMP2K","BMP2K-6","x",4,4,0.897,0.67440668884359,1
"BMP2K","BMP2K-7","x",9,12,1.162,0.553176499725902,1
"BMP2K","BMP2K-8","x",6,5,0.892,0.663701282039065,1
"BMPR1A","BMPR1A-1","x",9,9,1.05,0.847369936291479,1
"BMPR1A","BMPR1A-2","x",16,7,0.602,0.042189772510366,1
"BMPR1A","BMPR1A-3","x",6,5,0.952,0.851822073013116,1
"BMPR1A","BMPR1A-4","x",7,7,0.972,0.912688229683045,1
"BMPR1A","BMPR1A-5","x",11,10,0.907,0.699826261806901,1
"BMPR1A","BMPR1A-6","x",4,6,1.277,0.349124261242109,1
"BMPR1A","BMPR1A-7","x",7,8,1.042,0.875564303961038,1
"BMPR1A","BMPR1A-8","x",8,5,0.794,0.3767413819447,1
"BMPR1B","BMPR1B-1","x",9,9,0.971,0.906472480099501,1
"BMPR1B","BMPR1B-2","x",11,11,0.993,0.976043377053516,1
"BMPR1B","BMPR1B-3","x",12,9,0.818,0.428807774038101,1
"BMPR1B","BMPR1B-4","x",11,11,1.029,0.908380995562383,1
"BMPR1B","BMPR1B-5","x",6,7,1.151,0.589313259898854,1
"BMPR1B","BMPR1B-6","x",4,7,1.135,0.597597746071342,1
"BMPR1B","BMPR1B-7","x",10,8,0.911,0.713206710115352,1
"BMPR1B","BMPR1B-8","x",4,4,1.081,0.758523692455313,1
"BMPR2","BMPR2-1","x",9,9,0.995,0.984092075280864,1
"BMPR2","BMPR2-2","x",8,6,0.79,0.36691374918619,1
"BMPR2","BMPR2-3","x",2,5,1.334,0.25968085000128,1
"BMPR2","BMPR2-4","x",12,8,0.772,0.304058369760394,1
"BMPR2","BMPR2-5","x",7,5,0.892,0.66351502209991,1
"BMPR2","BMPR2-6","x",8,6,0.792,0.37322435367046,1
"BMPR2","BMPR2-7","x",7,8,1.066,0.805840073204282,1
"BMPR2","BMPR2-8","x",0,0,1,NA,NA
"BMX","BMX-1","x",9,7,0.874,0.599115497097525,1
"BMX","BMX-2","x",8,11,1.248,0.390724035874,1
"BMX","BMX-3","x",5,6,1.163,0.563764180153771,1
"BMX","BMX-4","x",10,8,0.888,0.644219347280711,1
"BMX","BMX-5","x",6,9,1.269,0.360979651122674,1
"BMX","BMX-6","x",5,7,1.192,0.499641236346927,1
"BMX","BMX-7","x",7,10,1.225,0.429782207402955,1
"BMX","BMX-8","x",9,8,0.933,0.789602679739121,1
"BRAF","BRAF-1","x",9,6,0.824,0.454772790514529,1
"BRAF","BRAF-2","x",9,7,0.866,0.575844257101649,1
"BRAF","BRAF-3","x",11,9,0.888,0.639518499069718,1
"BRAF","BRAF-4","x",5,10,1.382,0.213463007952346,1
"BRAF","BRAF-5","x",4,4,1.035,0.893909436952187,1
"BRAF","BRAF-6","x",6,4,0.789,0.367047284164545,1
"BRAF","BRAF-7","x",3,7,1.492,0.126357143718056,1
"BRAF","BRAF-8","x",5,8,1.284,0.339937709793814,1
"BRD2","BRD2-1","x",7,4,0.764,0.304470642025868,1
"BRD2","BRD2-2","x",6,4,0.836,0.492967040981464,1
"BRD2","BRD2-3","x",9,2,0.498,0.0073657715149323,1
"BRD2","BRD2-4","x",5,5,0.992,0.974067399710718,1
"BRD2","BRD2-5","x",6,5,0.954,0.856279800902527,1
"BRD2","BRD2-6","x",8,4,0.694,0.161355226718462,1
"BRD2","BRD2-7","x",9,8,0.879,0.61579182921213,1
"BRD2","BRD2-8","x",5,8,1.257,0.376340618733687,1
"BRD3","BRD3-1","x",9,5,0.667,0.119348364526171,1
"BRD3","BRD3-2","x",8,8,0.992,0.976353913236456,1
"BRD3","BRD3-3","x",5,6,1.036,0.893758629967627,1
"BRD3","BRD3-4","x",9,5,0.752,0.268510338012877,1
"BRD3","BRD3-5","x",9,5,0.712,0.190486908629985,1
"BRD3","BRD3-6","x",4,4,1.064,0.811912138115399,1
"BRD3","BRD3-7","x",0,0,1.001,0.99216050784543,1
"BRD3","BRD3-8","x",4,6,1.221,0.445699740149091,1
"BRD4","BRD4-1","x",9,5,0.759,0.287346281686708,1
"BRD4","BRD4-2","x",8,10,1.214,0.448568017845171,1
"BRD4","BRD4-3","x",2,3,1.08,0.764381479683605,1
"BRD4","BRD4-4","x",4,3,0.851,0.533923243271263,1
"BRD4","BRD4-5","x",4,4,0.946,0.830937003716326,1
"BRD4","BRD4-6","x",4,2,0.793,0.351163783330017,1
"BRD4","BRD4-7","x",4,3,0.868,0.587377152304194,1
"BRD4","BRD4-8","x",5,2,0.672,0.115869952851751,1
"BRSK1","BRSK1-1","x",9,9,1.019,0.939788101046428,1
"BRSK1","BRSK1-2","x",10,7,0.81,0.412592366324266,1
"BRSK1","BRSK1-3","x",8,7,0.9,0.683262974720143,1
"BRSK1","BRSK1-4","x",2,1,0.918,0.59133805337162,1
"BRSK1","BRSK1-5","x",5,6,1.075,0.78161084917687,1
"BRSK1","BRSK1-6","x",4,7,1.257,0.380891043268879,1
"BRSK1","BRSK1-7","x",5,4,0.9,0.686717175534269,1
"BRSK1","BRSK1-8","x",3,5,1.21,0.464704257000339,1
"BRSK2","BRSK2-1","x",8,7,0.954,0.85597575587207,1
"BRSK2","BRSK2-2","x",4,5,1.141,0.613813084453129,1
"BRSK2","BRSK2-3","x",5,5,0.949,0.840187350611458,1
"BRSK2","BRSK2-4","x",7,8,1.099,0.715539406193543,1
"BRSK2","BRSK2-5","x",5,5,0.969,0.902922645170942,1
"BRSK2","BRSK2-6","x",4,6,1.22,0.448269645308033,1
"BRSK2","BRSK2-7","x",3,4,1.18,0.503114610557748,1
"BRSK2","BRSK2-8","x",6,9,1.316,0.293185116566649,1
"BTK","BTK-1","x",6,4,0.821,0.446379592359425,1
"BTK","BTK-2","x",6,4,0.837,0.495540014171899,1
"BTK","BTK-3","x",8,6,0.833,0.480016342606035,1
"BTK","BTK-4","x",5,6,1.056,0.835760709891745,1
"BTK","BTK-5","x",4,3,0.886,0.639638202929783,1
"BTK","BTK-6","x",9,5,0.77,0.314838483025715,1
"BTK","BTK-7","x",4,4,1.081,0.76408604560781,1
"BTK","BTK-8","x",4,5,1.125,0.653454378368298,1
"BUB1","BUB1-1","x",3,2,0.919,0.694311315939704,1
"BUB1","BUB1-2","x",8,8,1.039,0.882905899996985,1
"BUB1","BUB1-3","x",2,2,1.037,0.855861077845121,1
"BUB1","BUB1-4","x",8,6,0.807,0.408906789666145,1
"BUB1","BUB1-5","x",3,3,0.94,0.809880056118583,1
"BUB1","BUB1-6","x",5,5,1,0.998651025571768,1
"BUB1","BUB1-7","x",2,2,0.928,0.745650287793552,1
"BUB1","BUB1-8","x",5,5,0.967,0.897278279771174,1
"C17orf75","C17orf75-1","x",6,6,0.993,0.978851053385831,1
"C17orf75","C17orf75-2","x",7,7,1.006,0.982893009729364,1
"C17orf75","C17orf75-3","x",6,7,1.117,0.671413757223282,1
"C17orf75","C17orf75-4","x",8,7,0.965,0.890931390418632,1
"C17orf75","C17orf75-5","x",6,7,1.044,0.868445963293013,1
"C17orf75","C17orf75-6","x",3,5,1.269,0.354082588885976,1
"C17orf75","C17orf75-7","x",3,4,1.087,0.746875993371146,1
"C17orf75","C17orf75-8","x",4,6,1.211,0.464045807820265,1
"C8orf44","C8orf44-SGK3-1","x",6,6,0.918,0.743453608957302,1
"C8orf44","C8orf44-SGK3-2","x",10,10,0.94,0.804925067314552,1
"C8orf44","C8orf44-SGK3-3","x",5,6,1.136,0.626128841269828,1
"C8orf44","C8orf44-SGK3-4","x",5,6,1.12,0.665941415757258,1
"C8orf44","C8orf44-SGK3-5","x",3,5,1.193,0.50099114575228,1
"C8orf44","C8orf44-SGK3-6","x",3,2,0.931,0.773910176111997,1
"C8orf44","C8orf44-SGK3-7","x",4,5,1.112,0.6864713934454,1
"C8orf44","C8orf44-SGK3-8","x",3,5,1.159,0.571285141243895,1
"CAD","CAD-1","x",7,2,0.569,0.0308904518336832,1
"CAD","CAD-2","x",7,6,0.947,0.832735649121057,1
"CAD","CAD-3","x",6,7,1.021,0.937572495915158,1
"CAD","CAD-4","x",5,6,1.133,0.63370545485489,1
"CAD","CAD-5","x",5,2,0.756,0.281274267532982,1
"CAD","CAD-6","x",9,7,0.857,0.544435118906726,1
"CAD","CAD-7","x",5,5,0.947,0.833671525167508,1
"CAD","CAD-8","x",5,5,0.975,0.922246979806877,1
"CALM1","CALM1-1","x",11,4,0.6,0.0506091767884727,1
"CALM1","CALM1-2","x",7,11,1.277,0.338385758867156,1
"CALM1","CALM1-3","x",5,5,1.018,0.946766489517564,1
"CALM1","CALM1-4","x",4,4,1.085,0.754197484336935,1
"CALM1","CALM1-5","x",6,4,0.884,0.6388645793655,1
"CALM1","CALM1-6","x",10,9,0.939,0.806026519277382,1
"CALM1","CALM1-7","x",4,5,1.125,0.653653676831908,1
"CALM1","CALM1-8","x",5,12,1.511,0.113160272599447,1
"CALM3","CALM3-1","x",10,7,0.849,0.520882794568583,1
"CALM3","CALM3-2","x",6,9,1.323,0.282557224707531,1
"CALM3","CALM3-3","x",13,10,0.857,0.54127305770792,1
"CALM3","CALM3-4","x",9,10,1.124,0.647323882665588,1
"CALM3","CALM3-5","x",6,7,1.054,0.841272906417054,1
"CALM3","CALM3-6","x",9,10,1.058,0.824058976699263,1
"CALM3","CALM3-7","x",5,7,1.22,0.447512951601119,1
"CALM3","CALM3-8","x",8,7,0.909,0.71321261140894,1
